path,generated_question,generated_answer
34/345dfa27.jpg,What number of legs does the stand have?,three
4a/4ab31d00.jpg,What is the light's arrangement?,Coiled
33/331dc93e.jpg,Is the bracelet woven?,Yes
f0/f06780bf.jpg,What device is mounted?,Camera
0b/0b7baf38.jpg,What shape are the individual labels?,Rectangular
23/23082dbb.jpg,What shape outlines the center?,Diamond
21/214f540a.jpg,Is the envelope sealed?,Open
98/98ec9ae9.jpg,What shape is the base?,Circular
11/119a2139.jpg,What direction are the lines?,horizontal
b1/b1f63d78.jpg,What is on the drying rack's left?,Dishes
a4/a42d6999.jpg,What shape is the mat?,Rectangular
08/087d4356.jpg,What design features the surface?,Lines
20/20f34977.jpg,Is there a microphone?,Yes
b7/b7dc03b7.jpg,What shape is the bottle?,cylindrical
50/5064d392.jpg,Are these spoons uniform?,Yes
f5/f5be76df.jpg,Is the phone's screen lit?,Yes
16/16f3ebd2.jpg,What shape is the door?,rectangular
ba/ba5db759.jpg,Is there a screen visible?,Yes
db/db81a007.jpg,Is handle surface textured?,Yes
9b/9ba0e3fc.jpg,What shape is the ski bag?,Cylindrical
ea/eaf04391.jpg,What is the item's primary pattern?,Camouflage
41/411c89a3.jpg,How many brooms are present?,six
a0/a0ba4d2a.jpg,What shape is the bottle?,Cylindrical
f3/f3a375c4.jpg,What shape is the package?,Rectangular
c0/c0fe8a0a.jpg,What is the headboard's material?,Fabric
cb/cbcb9721.jpg,What shape is the bottle?,Rectangular
cf/cf55de7b.jpg,What form is the packaging?,rectangular
b5/b5d412e8.jpg,How many dials are visible?,Four
9b/9b243635.jpg,What shape is the brush head?,Angled
87/87c454a1.jpg,Is there visible padding?,Yes
5f/5f4f9120.jpg,What shape is this handle?,Semicircle
59/59eab363.jpg,What shape are the ends?,Round
3d/3d32f438.jpg,What contents are inside?,popcorn
57/57ea093b.jpg,What shape are the legs?,tapered
3a/3a6fb855.jpg,Is the phone case solid?,Translucent
e0/e02ee1d9.jpg,What vegetable is packaged?,corn
84/842b5b52.jpg,How many wrenches appear?,Eight
29/29da2244.jpg,Is there a handle?,Yes
84/84e3e0ca.jpg,"What finish is the tube with ""gloss""?",Shimmer
aa/aae19e17.jpg,What symbol is displayed?,USB
72/72a116a5.jpg,What shape is the base?,Round
10/10094b42.jpg,What shape is the stand's base?,Tripod
2e/2e39f514.jpg,What shape is the pinboard?,Rectangular
34/344e600f.jpg,Are the rolls individually attached?,Yes
e0/e096ec6e.jpg,What shape is the base?,cylindrical
4b/4bcc206b.jpg,Is this product sold individually?,No
ef/ef762523.jpg,What is this cable's texture?,Ribbed
e2/e28a36da.jpg,What shape is the keypad?,Square
10/10927285.jpg,What shape are the tortilla chips?,triangular
8e/8e037607.jpg,What shape is the pendant?,Circle
86/86d17c80.jpg,What food is pictured?,soup
fe/fe0571ef.jpg,What orientation is this mouse?,Vertical
ef/ef497f4c.jpg,What shape is the placemat?,Rectangular
ab/abb57814.jpg,What is the product's packaging?,bottles
4a/4ab79293.jpg,What geometric form dominates?,cylinder
95/950596fe.jpg,What shape are the pencil sharpeners?,Cylindrical
14/14a2a758.jpg,What closure does the bottle have?,Screw
40/40595ae8.jpg,What object is displayed?,Balloons
11/110a06c7.jpg,How many legs does the desk have?,four
df/dfc0d26c.jpg,What shape is the bag?,cylindrical
74/7429f1a0.jpg,What feature is on the wrench end?,Ratchet
9b/9b9222e0.jpg,What is the container material?,Glass
44/44ff262c.jpg,What shape are these objects?,Cylindrical
bf/bf6d3949.jpg,What accessory sits on the desk?,Monitor
69/6908aa75.jpg,What shape are the crackers?,square
1e/1e900ec6.jpg,What is the screen showing?,Apps
ba/baf9267e.jpg,What shape is the device?,Rectangular
e9/e9c3986e.jpg,What is the headband's surface?,Grooved
c3/c319bf5f.jpg,What is the overall clock shape?,Round
14/14ff5976.jpg,What shape is the lamp's base?,Rectangular
2d/2da60e59.jpg,What are above the numbers?,Dials
80/80093520.jpg,What type of bread is this?,Buns
6a/6aa3cd17.jpg,What type is the connector?,USB-C
cf/cf0d716b.jpg,Is the top open?,Yes
7b/7b895285.jpg,What shape is the speaker?,Round
8b/8b7899c3.jpg,What shape is each speaker?,rectangular
b6/b66663cb.jpg,What shape is the lipstick case?,cylindrical
c8/c8f93575.jpg,What form is the bulb?,Round
b4/b4e1adbe.jpg,What shape are the handles?,Triangular
b7/b73c4e3f.jpg,What shape is the box?,square
95/950f6af9.jpg,What is the cot's material?,Fabric
f2/f21cb123.jpg,What shape are the plates?,Round
b3/b373cfbd.jpg,What animal is depicted?,turtle
ee/ee34afd1.jpg,What shape are the supporting wheels?,Round
c4/c44fbd32.jpg,What shape is the pendant?,round
bc/bcb5c956.jpg,What is on top of the bottle?,seal
51/51b164d3.jpg,What shape is this item?,Circular
a7/a75945ca.jpg,What shape is the ball?,Round
66/6631c395.jpg,Are these items enclosed?,yes
57/57edbb85.jpg,What shape is the showerhead?,Round
af/af33ee47.jpg,What shape are these earrings?,circular
da/dad25f11.jpg,What is the jar's shape?,Cylindrical
07/07825be5.jpg,Is the product already cooked?,Ready
9c/9c98077e.jpg,What arrangement shows the bag count?,three
e2/e2939849.jpg,What shape are most items?,Rectangular
c1/c1367426.jpg,What shape are the containers?,Cylindrical
61/61ccdff7.jpg,How many rollers are present?,Two
4b/4baf7f4f.jpg,What shape is the filter?,cylindrical
3e/3ebb4b8b.jpg,What is the frame made of?,metal
a2/a2e6f428.jpg,Is the object inflated?,Yes
f5/f5f7cf3e.jpg,What closure does the bag have?,Flap
ab/ab94f3ec.jpg,What is the bag's primary closure?,Zipper
3c/3c108a3f.jpg,Is the shelf structure open?,Yes
77/77054f81.jpg,What item is beside the keyboard?,Mouse
88/88f76cb7.jpg,What shape is this lid?,Rectangular
3d/3db33ad6.jpg,What shape is the box?,rectangular
af/af6e6811.jpg,How many hangers are shown?,Many
f2/f2b8715e.jpg,What is the shredder's form?,rectangular
d5/d5ed7c2b.jpg,How are characters displayed on keys?,Printed
5b/5bf219aa.jpg,What pattern covers the speaker?,honeycomb
40/40f2802b.jpg,What is the frame's material?,Metal
d1/d1aed412.jpg,What animal is the string light shaped like?,owl
41/416fd446.jpg,What is the bag's exterior made of?,fabric
33/33dfc03b.jpg,What action are these tools designed for?,Cutting
47/4795c303.jpg,What feature is on the lid?,Curve
5a/5a8bb2ad.jpg,What closure is on the bag?,Buckle
2b/2b50849c.jpg,What are the tubes' textures?,smooth
f0/f0ce9274.jpg,What is the handle's texture?,Smooth
01/01f22d49.jpg,What shape is the container?,Round
b3/b37fed6f.jpg,What shape is the object?,Rectangular
d1/d1e2a1af.jpg,What shape are the horizontal bars?,curved
c7/c77df421.jpg,Is the brace solid?,Yes
d0/d0cfab00.jpg,How many prongs are on each fork?,two
fb/fba5302e.jpg,What closure mechanism is visible?,Suction
b8/b87a9ebb.jpg,What feature connects each mask?,Loops
5a/5a16216f.jpg,What is the can's surface pattern?,Mesh
63/63b1e797.jpg,What shape are the decorations?,Leaf
ce/ced9e4f9.jpg,What is the bottle count?,six
3d/3d20e13e.jpg,What object are these tools?,Pliers
1e/1e8247a5.jpg,What is the plate's overall form?,Square
6a/6a5eaf50.jpg,What is the pastry's overall form?,Crescent
3e/3e1d17b2.jpg,What is the plug's main form?,cylinder
dd/ddebed71.jpg,What shape is each rod's end?,Hexagon
ec/ec0cd968.jpg,What is the main shape?,coiled
de/dea63308.jpg,How many pearls are present?,Two
63/63ec7c37.jpg,What shape is the filter?,cylindrical
a1/a1186043.jpg,Does the brace cover the heel?,No
9f/9f5e3817.jpg,Is the headband curved?,Yes
3a/3a8f4bf1.jpg,What shape are the outlets?,Rectangular
3b/3b25f888.jpg,What shape are the pieces?,Cubes
51/51df6140.jpg,What is the object's basic shape?,Cylindrical
3f/3fe47e38.jpg,Does the bottle have markings?,Yes
70/70086957.jpg,What fabric is this?,knit
3f/3f0f23d8.jpg,What shape are the crackers?,square
28/289e46fd.jpg,What is the handle's style?,Lever
76/760da8f7.jpg,What closure type is visible?,Fold
d6/d61d85c0.jpg,What pattern is on the frame?,Spotted
ae/ae579b67.jpg,How many pockets are visible?,Three
0e/0ea89afa.jpg,What is packaging's material?,Plastic
83/8343a4be.jpg,What material is this container?,cardboard
50/506c6743.jpg,What design covers the ottoman?,Plaid
3c/3ca0442b.jpg,What shape is the candle?,Round
cc/ccfade0e.jpg,What kind of cheese is this?,Havarti
87/876a9d3f.jpg,What material is the screen?,Glass
e6/e69a0114.jpg,Is the package sealed?,Yes
fd/fd188fd7.jpg,What item has a rectangular shape?,screen
60/60820e5d.jpg,What is attached to the keyboard?,Cable
df/df855533.jpg,Is this bag hanging?,Yes
bb/bb23ca41.jpg,What number of parts are visible?,Two
5d/5d386cc3.jpg,What shape is the handle?,curved
97/97b4a138.jpg,What neckline does this dress have?,Sweetheart
0e/0e687e36.jpg,What is the bulb's shape?,cylindrical
97/97fe7082.jpg,What shape is the lamp?,Sphere
5d/5d9ea0a6.jpg,What is this object's shape?,rectangular
e3/e3e483c0.jpg,Is this product portable?,Yes
c1/c130ee49.jpg,What are these items intended for?,Hands
cb/cb2183c2.jpg,What material is the bottle?,Plastic
f3/f3d09b07.jpg,What is displayed on the tiles?,Letters
e7/e72c9e72.jpg,What shape is the tea container?,Rectangular
4e/4e59c1e1.jpg,What closure does this bag have?,zipper
8a/8af4f047.jpg,Is the wallet folded?,yes
69/6934d100.jpg,What carries this bag?,Strap
20/20d58a85.jpg,What type of object is this?,Vase
ee/ee5a3f9f.jpg,What texture is the shade's fabric?,Mesh
0c/0c0565ea.jpg,Is there flowers?,Yes
0d/0d186da2.jpg,What is the base shape?,Rectangular
09/0976e2cd.jpg,What shape is the cake?,Rectangular
16/161e4aa7.jpg,What shape are the beads?,Oval
b7/b7a0b725.jpg,Are there multiple wrenches?,Yes
ad/ad569d9f.jpg,What secures the bag?,Button
25/25c2b041.jpg,Is this item wired?,Yes
df/df2ca014.jpg,What objects are inside?,bits
38/3842bba4.jpg,Is there a lock?,Yes
56/563c1d2c.jpg,What is the product attached to?,Camera
00/00ab221a.jpg,How many muffins are visible?,Three
30/30d1e408.jpg,What shape are the earrings?,Round
a9/a9af8512.jpg,What shape is the bottle?,rounded
4a/4a3f31dc.jpg,How many legs does each stool have?,Four
c7/c782cf82.jpg,What shape is the box?,Rectangular
00/00191bff.jpg,How many outlets per adapter?,Two
bd/bdd5bf08.jpg,What shape are the filters?,Square
61/610e2d73.jpg,What shape is this product?,Cylindrical
3c/3c70eda6.jpg,What shape are the headboard's legs?,rectangular
6c/6c7f680f.jpg,What is the wallet's shape?,Rectangular
73/7357dfe9.jpg,What shape is the bottle?,Rectangular
76/760973b0.jpg,Is there foam?,Yes
92/92b30083.jpg,Is a scroll wheel present?,Yes
5d/5d750895.jpg,What form does this bench have?,Rectangular
3d/3dd71123.jpg,What adapter type is shown?,MicroSD
7f/7f931628.jpg,What shape is the container?,Rectangular
69/69f129aa.jpg,What shape is the drive?,Rectangular
85/8523d2b1.jpg,Does this product have straps?,Yes
2b/2b4098ff.jpg,What shape is the bed surface?,rectangular
bc/bcd19898.jpg,What is the headboard's shape?,Rectangular
a8/a8f1e823.jpg,What food is displayed?,chocolate
a0/a017fa4b.jpg,What shape are the noodles?,Curved
90/90169b82.jpg,Is there a handle?,Yes
27/272d3fa0.jpg,What is the desk's orientation?,Horizontal
4c/4c7b0225.jpg,What shape is the container?,cylindrical
93/9308ecfc.jpg,Is it sliced?,Yes
f0/f0e474c2.jpg,What is the cable's surface?,Braided
41/41a7333e.jpg,What is the surface?,Smooth
02/0213f81b.jpg,Are there handles?,Yes
79/7926cf9d.jpg,What shape is the top?,Pyramid
b5/b564edcd.jpg,What shape are the plates?,Round
0f/0faf6461.jpg,What closure is visible?,Zipper
62/62cedf92.jpg,What is the cable's surface?,smooth
b0/b07f5f90.jpg,What contains the candles?,glass
0c/0ced1223.jpg,What is the bar packaging made of?,plastic
cb/cbf445c6.jpg,What shape are the containers?,Cylindrical
a1/a10872f7.jpg,What material are the straps?,Plastic
3f/3ff82fc8.jpg,What is on top?,Lid
14/14ff97dc.jpg,What fastening does the bag have?,Zippers
e3/e311e645.jpg,What is the product's state?,Peeled
3e/3e289a2b.jpg,How many boxes are visible?,Six
1f/1f6fff48.jpg,What is the wallet's material?,leather
5d/5da1bbb0.jpg,What is this rack's material?,metal
ea/eab1d0c2.jpg,What is the mat's shape?,Rectangular
22/22e36311.jpg,What pattern decorates the bottles?,chevron
56/56bbe80c.jpg,Is the wallet folded?,Yes
c1/c1008110.jpg,What shape is the product generally?,rectangular
fc/fc4c6da3.jpg,What shape is the pillow?,Square
08/08d18cd3.jpg,Is there writing?,Yes
7a/7a0670fb.jpg,Is this item mounted with a screw?,Yes
ed/ed724367.jpg,What is the battery's shape?,Hexagonal
7e/7e27d2e7.jpg,What covers the bread?,plastic
a3/a30a8a9d.jpg,What is the container's shape?,Jug
c0/c07596d2.jpg,What is the shelf's orientation?,Square
25/255101ba.jpg,Is this faucet curved?,Yes
d7/d7c06f71.jpg,What food is inside?,croissants
a5/a5c4b88c.jpg,What is the strap's texture?,smooth
02/02a2e260.jpg,What shape is the mirror?,square
95/95769fd8.jpg,What shape is the object?,spherical
ca/ca7fc24f.jpg,How many wrenches are there?,Sixteen
93/932fe466.jpg,What design is printed?,dots
a7/a75b6277.jpg,What closure does the bottle have?,trigger
a1/a17d6e10.jpg,What shape is the plate?,Round
79/7946ae8b.jpg,Is the cuff attached?,Yes
d3/d3f2f0d2.jpg,Are there multiple screwdrivers?,Yes
97/97856bdf.jpg,What shape is the central figure?,Star
87/8737a1c6.jpg,How many bottles are visible?,Two
75/7572acf7.jpg,What substance is the tube made of?,Rubber
1a/1aadbbf7.jpg,What closure does the top wallet lack?,clasp
66/66baa7bd.jpg,What shape are the bristles?,Spiral
89/892ce0a1.jpg,What shape is the container?,Cylindrical
b5/b522d1da.jpg,What shape are these crackers?,round
97/97f0a275.jpg,What shape is this bedframe?,Rectangular
59/591e4fdb.jpg,How many straps does this item have?,Two
35/35c4a8bd.jpg,What finish is the faucet?,Shiny
10/101f3080.jpg,What shape is the filter?,cylindrical
0c/0cf3cad5.jpg,What meal is pictured?,Soup
8a/8a57cb6c.jpg,What animal is pictured?,cow
73/73298fb3.jpg,Is there a microphone?,Yes
de/de112768.jpg,What shape is the subwoofer?,square
cc/cc1476c4.jpg,What secures the container's lid?,Latches
a2/a2575d60.jpg,What is the main adapter's shape?,Rectangular
81/817e0299.jpg,What is the print's theme?,botanical
ea/eab4efb1.jpg,What shape is the object?,Rectangular
9d/9dc02a8d.jpg,What shape are the openings?,circular
ce/cefbb600.jpg,What is the shape of the wheel cover?,Circle
ba/ba43e424.jpg,What is the shape of each label?,Square
a8/a8c9dca6.jpg,What shape is the main object?,rectangular
d4/d4138e61.jpg,What shape is the blade?,Circular
4c/4ccf2815.jpg,What form is the medication?,tablets
d0/d0de7e7a.jpg,What shape is the object?,Rectangular
77/7745d256.jpg,What shape are the sections?,Square
61/618def4f.jpg,What is inside the bottle?,Fruit
6a/6a4e981c.jpg,What is this case's shape?,Oblong
d9/d9773b02.jpg,What shape is each earring?,Cross
03/03bdf32e.jpg,How many sandbags appear?,Four
3b/3b717e0e.jpg,What shape is the box?,Rectangular
65/65355bda.jpg,What shape are the earrings?,Round
8e/8ecf0483.jpg,What form is the packaging?,Rectangular
62/62ffc255.jpg,What is the adapter's material?,Metal
1c/1c2f0358.jpg,What is the handle's surface?,ridged
64/64a7efd3.jpg,What is the pole's position?,Offset
c6/c61a76a0.jpg,What shape is the charging dock?,Round
58/582a2090.jpg,What material makes up this dinnerware?,Ceramic
71/71ce728c.jpg,What texture covers the cable?,Braided
ee/ee0cb382.jpg,What number is indicated on the package?,Two
49/494be01b.jpg,What is the object's primary purpose?,Carrying
05/05231012.jpg,How many bottles are visible?,Six
30/30884ce7.jpg,What object contains the fruit?,bag
4a/4a85d447.jpg,What is the handle's texture?,Knurled
1e/1e3c9b28.jpg,What form is the cheese?,shredded
d8/d820e2ea.jpg,What is the lid's pattern?,circles
97/97579cbe.jpg,How many wicks are visible?,Four
aa/aaf50df2.jpg,What shape are the number buttons?,square
6c/6c69cf5e.jpg,What shape is the filter?,Cylindrical
6a/6a61c360.jpg,What closure secures the wallet?,Strap
74/7403c1b6.jpg,Is the stem straight?,Curved
1a/1add91c4.jpg,How many protectors are included?,Two
0d/0de9c249.jpg,How many arms are visible?,One
0e/0e63eaf6.jpg,How many filters are shown?,Two
9b/9b07f7b9.jpg,What is the central image?,Rose
eb/eb5dcef5.jpg,What shape is the box?,Cylindrical
3a/3ab302f2.jpg,What hangs from the chain?,Pendant
db/dbef721a.jpg,What tool is on the right?,Brush
6c/6c26c58a.jpg,What is the plate's shape?,rectangular
c6/c6bf45ee.jpg,What food is falling?,Nuts
4c/4cd93f6e.jpg,What shape are the lightbulbs?,spherical
91/91200189.jpg,What is the bottle made of?,glass
2c/2c5712f9.jpg,What is the planter's shape?,Round
7e/7e0b4c3e.jpg,What shape is the cable?,Circle
03/03798e4f.jpg,What is the frame's thickness?,Thick
8d/8dbe4c6c.jpg,What shape is the mascara bottle?,Cylinder
dc/dc0d240d.jpg,How many tea packages are visible?,Six
73/739e917a.jpg,What animal is the toy shaped like?,bear
95/95eab01a.jpg,Is the top ribbed?,Yes
2f/2f9eec96.jpg,What shape are the crackers?,square
67/673f9927.jpg,Is handle present?,Yes
06/0687d4cd.jpg,Is the handle textured?,Yes
b9/b9367c18.jpg,What shape is the can?,Cylindrical
e6/e67e2bc9.jpg,What is the general form of these candles?,Stacked
6c/6c61eacf.jpg,What is the main toy's texture?,spiky
a1/a1e50f23.jpg,What pattern is the bracelet?,Herringbone
a7/a7e08bad.jpg,What shape is the central opening?,circular
c1/c1baaee6.jpg,Is this item inflated?,Yes
1d/1dae7b43.jpg,What shape is the ottoman's top?,Rectangular
1e/1e0b766a.jpg,What decorates the doors?,Cross
5a/5a5bff8e.jpg,What shape are the connectors?,Rectangular
c7/c7bbb5fd.jpg,What pattern is displayed?,Chevron
37/3706d843.jpg,What shape are the wheels?,Circular
b4/b43ba0cd.jpg,How many pliers are present?,One
42/42efaf12.jpg,What form are the cookies in?,Stacked
f3/f3c2595e.jpg,What material are these sticks?,wood
cc/cc5a0579.jpg,What layout do the keys follow?,QWERTY
7d/7d7f2c93.jpg,"What is displayed beside ""caffeine free""?",Teapot
8b/8b0af0e5.jpg,What are the okra pieces?,Cut
da/da849a82.jpg,Is the case open?,Yes
fe/fe801607.jpg,What shape is the tabletop?,Oval
bb/bb874656.jpg,What animal is pictured?,cow
8b/8bade7de.jpg,Is the protector flat?,Yes
eb/ebcafa8e.jpg,How is this shoe fastened?,Slip-on
11/116fd454.jpg,What shape is the towel holder?,Circle
